replication,learner,fe_estimate,dml_estimate,difference
11,Lasso,0.0605922248142452,0.0579295768564329,0.00266264795781231
11,Neural net,0.0605922248142452,0.0453155367028654,0.0152766881113798
11,Random forest,0.0605922248142452,0.050418517493411,0.0101737073208342
12,Elastic net,0.0635309249775237,0.0408646370740469,0.0226662879034768
12,Lasso,0.0635309249775237,0.0416120649105561,0.0219188600669675
12,Neural net,0.0635309249775237,0.0335450533416301,0.0299858716358935
12,Random forest,0.0635309249775237,0.0367983008749163,0.0267326241026073
13,Elastic net,0.0853221560731489,0.0309756300056142,0.0543465260675347
13,Lasso,0.0853221560731489,0.0323119616593093,0.0530101944138396
13,Neural net,0.0853221560731489,0.0111610746011651,0.0741610814719838
13,Random forest,0.0853221560731489,0.0261739896274865,0.0591481664456624
14,Elastic net,0.0509382709952865,0.00507494273039431,0.0458633282648922
14,Lasso,0.0509382709952865,0.00635347414947704,0.0445847968458095
14,Neural net,0.0509382709952865,0.0134650097930431,0.0374732612022434
14,Random forest,0.0509382709952865,0.00463259673260422,0.0463056742626823
15,Elastic net,0.0300518571722545,0.0225586990599619,0.00749315811229263
15,Lasso,0.0300518571722545,0.0268383615439362,0.00321349562831831
15,Neural net,0.0300518571722545,0.0198270512481069,0.0102248059241476
15,Random forest,0.0300518571722545,0.0439833413630987,-0.0139314841908441
16,Elastic net,0.0110132844279514,0.0114484958535158,-0.000435211425564361
16,Lasso,0.0110132844279514,0.0102334057074549,0.000779878720496502
16,Neural net,0.0110132844279514,0.0128644555722456,-0.00185117114429421
16,Random forest,0.0110132844279514,0.0140598410210872,-0.00304655659313582
17,Elastic net,0.0348080327664798,0.0266264529863141,0.00818157978016566
17,Lasso,0.0348080327664798,0.0274481571797224,0.00735987558675741
17,Neural net,0.0348080327664798,0.0220868083492017,0.0127212244172781
17,Random forest,0.0348080327664798,0.0235093496432226,0.0112986831232572
18,Elastic net,0.0448583168429281,0.0238921791109162,0.0209661377320119
18,Lasso,0.0448583168429281,0.0257820933503284,0.0190762234925997
